user,movie
565,151777
565,143385
565,94919
565,180497
565,101360
565,94494
565,93242
565,157200
565,101973
565,89582
565,89761
565,102684
565,93502
565,87028
565,144714
565,127212
565,80880
565,78574
565,184721
565,118248
565,110611
565,662
565,240
565,1798
565,132
565,190
565,3055
565,1055
565,3238
565,373
565,2707
565,1892
565,1061
565,3835
565,3005
565,422
565,490
565,1718
565,2298
565,3386
565,8019
565,1339
565,39
565,2810
565,101088
565,171917
565,74545
565,139052
565,143458
565,82378
565,84601
565,127136
565,4816
565,1845
565,6148
565,2551
565,5771
565,805
565,454
565,230
565,3578
565,257
565,3451
565,146688
565,903
565,750
565,63992
565,1136
565,4223
565,54503
565,2232
565,1923
565,1337
565,2793
565,2267
565,3557
566,7361
566,90439
566,2160
566,135133
566,6016
566,3578
566,3451
566,1035
566,750
566,96084
566,90769
566,3176
566,1219
566,39
566,6732
566,54503
566,3499
566,1947
566,1247
566,6178
566,4816
566,2300
566,63992
566,199
566,53127
566,1343
566,1916
566,100083
566,3028
566,4708
566,3081
566,7714
566,4223
566,30825
566,1267
566,1203
566,112552
566,1136
566,3330
566,74458
566,2872
566,4191
566,1923
566,1204
566,4795
566,6245
566,106782
566,79702
566,8738
566,49530
566,903
566,8796
566,4896
566,296
566,1948
566,293
566,2728
566,6852
566,7619
566,26085
566,7936
566,4912
566,6407
566,95843
566,32917
566,121338
566,170945
566,628
566,5989
566,105504
566,8385
566,107412
566,7082
566,7085
566,32862
566,4796
566,147196
566,121342
566,7067
566,158966
566,914
566,2857
566,1093
566,1951
566,2863
566,6639
566,3948
566,26147
566,52435
566,4263
566,4394
566,7888
566,1083
566,2946
566,6030
566,6480
566,3461
566,68791
566,5802
566,3468
566,2067
566,4337
566,5799
566,3546
566,2529
566,26084
566,1025
566,3633
566,968
566,31617
566,46972
566,58047
566,72998
566,43932
566,26195
566,7979
566,127052
566,79333
566,152077
566,7614
566,5651
566,31804
566,5801
566,41828
566,26151
566,1262
566,5673
566,36509
566,6902
566,911
566,909
566,3963
566,3604
566,8972
566,4247
566,6023
566,8588
566,63033
566,5666
566,3668
566,2732
566,3073
566,2729
566,7184
566,2969
566,39400
566,51545
566,5007
566,49130
566,2181
566,8191
566,67197
566,5127
566,8019
566,120138
566,53161
566,27420
566,26158
566,26095
566,7122
566,74342
566,64957
566,904
566,46965
566,48678
566,117646
566,8033
566,60289
566,4146
566,5065
566,54771
566,7708
566,69757
566,60684
566,5418
566,67361
566,5026
566,45361
566,36533
566,74228
566,4720
566,27751
566,65882
566,31431
566,27839
566,34532
566,70159
566,56339
566,7982
566,1264
566,27537
566,48516
566,30894
566,7360
566,1013
566,6564
566,172229
566,60516
566,5451
566,7369
566,27584
566,121469
566,57368
566,60522
566,6954
566,52462
566,5450
566,6373
566,37495
566,92348
566,4704
566,4975
566,112421
566,80906
566,27426
566,6550
566,902
566,72142
566,42015
566,45672
566,70728
566,79868
566,4246
566,61401
566,8919
566,78703
566,47725
566,48082
566,4157
566,72165
566,6367
566,33154
566,148775
566,8195
566,7247
566,56367
566,51925
566,125914
566,71494
566,71205
566,6949
566,5013
566,79897
566,71550
566,5493
566,5796
566,26152
566,7394
566,6711
566,4956
566,8369
566,32213
566,55116
566,4270
566,51709
566,5419
566,57504
566,45447
566,5617
566,8948
566,8969
566,27826
566,6370
566,84847
566,3567
566,27644
566,6342
566,6344
566,32009
566,27416
566,30898
566,48342
566,33145
566,52668
566,5829
566,53318
566,54276
566,54780
566,54796
566,55112
566,55261
566,55267
566,55451
566,6202
566,55844
566,56837
566,56908
566,56941
566,58806
566,58839
566,59985
566,60293
566,5902
566,62155
566,66203
566,66665
566,67618
566,70293
566,70183
566,52973
567,71999
567,74685
567,85414
567,130840
567,140711
567,6016
567,7361
567,165343
567,93840
567,117529
567,187031
567,84954
567,91500
567,88744
567,114935
567,183635
567,164226
567,90439
567,750
567,164367
567,111360
567,164881
567,96737
567,189547
567,171765
567,173145
567,185585
567,129397
567,1916
567,135133
567,39
567,2160
567,135518
567,1343
567,136859
567,3578
567,103596
567,112623
567,147376
567,103341
567,87192
567,135137
567,93805
567,107406
567,141004
567,142420
567,168612
567,3499
567,100083
567,1136
567,3176
567,113741
567,99917
567,86355
567,113350
567,94799
567,151695
567,143365
567,115713
567,90249
567,103253
567,96084
567,89039
567,92694
567,100302
567,80969
567,106920
567,82095
567,119167
567,190183
567,173925
567,114847
567,84152
567,112868
567,179053
567,163985
567,127096
567,30825
567,124851
567,112552
567,26887
567,110553
567,111759
567,93563
567,149902
567,88699
567,100579
567,130490
567,92420
567,79057
567,122920
567,95875
567,75985
567,4816
567,109187
567,94810
567,1203
567,79702
567,188189
567,165639
567,1219
567,108689
567,135567
567,122892
567,136800
567,142509
567,122898
567,122906
567,173291
567,186587
567,113345
567,130842
567,111362
567,167370
567,122900
567,141544
567,135569
567,112370
567,169982
567,1247
567,95720
567,76077
567,135885
567,128975
567,54503
567,27905
567,292
567,89470
567,3081
567,67799
567,63992
567,166635
567,74458
567,1035
567,296
567,104243
567,85056
567,94018
567,102125
567,3451
567,90524
567,293
567,6395
567,120799
567,127323
567,106782
567,2594
567,7123
567,43932
567,1923
567,143255
567,6732
567,99853
567,133771
567,78772
567,150596
567,89898
567,96655
567,4223
567,1947
567,191005
567,122904
567,2872
567,107314
567,85131
567,77364
567,132046
567,94777
567,128542
567,158956
567,173307
567,160565
567,122924
567,166528
567,122902
567,163056
567,179819
567,103772
567,168026
567,168366
567,160080
567,6645
567,102070
567,144734
567,112804
567,142424
567,86320
567,80917
567,113378
567,130576
567,158027
567,92192
567,109848
567,100810
567,133377
567,97988
567,111551
567,3032
567,91660
567,86835
567,169984
567,188301
567,79357
567,27266
567,70521
567,97752
567,110730
567,148172
567,116823
567,187593
567,67197
567,54771
567,199
567,60684
567,182715
567,4708
567,29
567,27683
567,2300
567,88125
567,2009
567,147372
567,90769
567,5522
567,73268
567,3503
567,1232
567,88140
567,87232
567,6790
567,7842
567,7714
567,48774
567,8361
567,27618
567,58025
567,1267
567,136305
567,89945
567,149144
567,149146
567,9005
567,96691
567,94864
567,87306
567,62383
567,26764
567,2367
567,6178
567,80363
567,106487
567,103228
567,102880
567,101864
567,106002
567,102445
567,110102
567,95510
567,93363
567,6902
567,90345
567,184253
567,6264
567,5046
567,72378
567,56921
567,58297
567,5944
567,122918
567,161918
567,166526
567,2010
567,101076
567,77561
567,1917
567,106642
567,1682
567,161594
567,4643
567,72308
567,43928
567,1726
567,86190
567,504
567,1479
567,32898
567,96832
567,92938
567,84942
567,187595
567,109191
567,105653
567,109578
567,27032
567,108188
567,103339
567,111364
567,122886
567,103249
567,903
568,170945
568,53127
568,105504
568,3499
568,1343
568,90439
568,74458
568,2160
568,6016
568,7361
568,135133
568,3176
568,1203
568,112552
568,3081
568,152077
568,1916
568,100083
568,90769
568,30825
568,3578
568,3451
568,2872
568,750
568,39
568,4223
568,4816
568,63992
568,96084
568,1136
568,1219
568,4708
568,106782
568,54503
568,1247
568,1035
568,1947
568,628
568,903
568,1923
568,6732
568,1267
568,199
568,2300
568,158966
568,6178
568,7714
568,3028
568,176419
568,293
568,296
568,1204
568,3948
568,3330
568,8019
568,49530
568,79702
568,4191
568,6245
568,27751
568,65882
568,45361
568,4720
568,27839
568,7982
568,74228
568,56339
568,70159
568,36533
568,31431
568,34532
568,107997
568,5989
568,8738
568,4795
568,5065
568,7936
568,185029
568,92422
568,161830
568,133782
568,176579
568,75395
568,166534
568,8796
568,6852
568,32914
568,34143
568,44397
568,57274
568,60030
568,53953
568,50804
568,3863
568,50800
568,66310
568,7449
568,32743
568,6220
568,6820
568,130050
568,4896
568,27584
568,121469
568,68791
568,7619
568,4409
568,86295
568,105835
568,91128
568,145150
568,366
568,51545
568,53468
568,27317
568,2728
568,1948
568,4912
568,26085
568,5416
568,41716
568,6193
568,155288
568,40732
568,127136
568,171917
568,82378
568,84601
568,139052
568,143458
568,74545
568,101088
568,26693
568,319
568,104879
568,27773
568,6538
568,51037
568,51086
568,55278
568,4978
568,50064
568,36276
568,47446
568,49932
568,71500
568,3830
568,47937
568,7282
568,54910
568,95843
568,32917
568,6407
568,1951
568,4658
568,2712
568,112421
568,121338
568,914
568,7067
568,51925
568,2857
568,6639
568,60941
568,61262
568,47810
568,43679
568,27604
568,59306
568,27491
568,59738
568,51927
568,31427
568,51666
568,60303
568,5679
568,8947
568,1093
568,45
568,139655
568,7085
568,147196
568,107412
568,7082
568,8385
568,4796
568,121342
568,32862
568,7646
568,7371
568,6975
568,180263
568,5570
568,1655
568,79868
568,52435
568,51709
568,139157
568,118270
568,113252
568,82366
568,30894
568,81591
568,261
568,3546
568,4263
568,2863
568,107436
568,183295
568,80846
568,97785
568,89837
568,99721
568,81535
568,94867
568,36517
568,38061
568,7360
568,382
568,43932
568,26147
568,6902
568,73268
568,112556
568,5433
568,3461
568,70728
568,56757
568,2946
568,1083
568,6030
568,6480
568,4394
568,7888
568,27674
568,66198
568,27408
568,56169
568,4235
568,5364
568,52458
568,5562
568,60885
568,4251
568,53921
568,5608
568,61705
568,60735
568,5387
568,54116
568,54787
568,5400
568,46572
568,6879
568,6267
568,3755
568,55067
568,40614
568,58287
568,8973
568,8835
568,48879
568,44974
568,51080
568,3409
568,55276
568,48738
568,5293
568,5297
568,4234
568,96518
568,69904
568,49822
568,3952
568,6751
568,3510
568,3513
568,3553
568,27822
568,27821
568,71838
568,79259
568,46972
568,4754
568,6530
568,1327
568,90524
568,1845
568,85397
568,117646
568,72998
568,164367
568,1889
568,2710
568,3468
568,80126
568,89085
568,127132
568,180497
568,80880
569,2475
569,6016
569,2404
569,780
569,8118
569,2990
569,7573
569,2376
569,2402
569,2989
569,7570
569,69524
569,4005
569,3703
569,1129
569,1127
569,1374
569,1544
569,480
569,1356
569,2916
569,1591
569,849
569,1616
569,3082
569,95
569,1722
569,1370
569,10
569,434
569,1552
569,990
569,1499
569,494
569,547
569,1610
569,2167
569,100906
569,4574
569,4632
569,8501
569,1320
569,1037
569,2722
569,648
569,3638
569,26504
569,27032
569,5254
569,88140
569,87232
569,548
569,2571
569,127323
569,120799
569,3204
569,1518
569,1631
569,160341
569,2812
569,1438
569,1687
569,1427
569,376
569,423
569,89
569,227
569,2490
569,72591
569,2353
569,145951
569,5961
569,7017
569,1004
569,136012
569,8268
569,839
569,70
569,1608
569,3527
569,79702
569,2288
569,38583
569,2364
569,6078
569,5181
569,4553
569,4443
569,4638
569,748
569,2835
569,1429
569,3639
569,3635
569,3984
569,5209
569,2991
569,26764
569,95165
569,2625
569,5349
569,105020
569,140956
569,3578
569,2334
569,7361
569,3697
569,1882
569,6574
569,172
569,379
569,692
569,76
569,66
569,49530
569,2414
569,338
569,169984
569,91660
569,86835
569,86190
569,34334
569,34048
569,5264
569,70336
569,8644
569,61350
569,61248
569,135133
569,3081
569,60471
569,592
569,1136
569,26242
569,27683
569,8241
569,158721
569,6812
569,836
569,1343
569,688
569,1210
569,90439
569,303
569,77561
569,101076
569,3113
569,3451
569,2600
569,750
569,2160
569,49272
569,3623
569,5872
569,63113
569,45186
569,4552
569,6934
569,52722
569,6365
569,2872
569,39
569,30825
569,36509
569,26614
569,4440
569,3726
569,4816
569,96084
569,115149
569,100083
569,3704
569,2105
569,2643
569,4941
569,4987
569,1375
569,4207
569,3176
569,130490
569,75985
569,92420
569,149902
569,93563
569,79057
569,122920
569,95875
569,100579
569,88699
569,2322
569,112818
569,143472
569,79879
569,464
569,170
569,1923
569,3499
569,52831
569,1219
569,2300
569,1267
569,80363
569,733
569,112852
569,296
569,3028
569,111781
569,155358
569,79695
569,189333
569,45499
569,6732
569,62383
569,1527
569,2403
569,2344
569,1035
569,5746
569,474
569,1916
569,7925
569,4498
569,4629
569,2956
569,4946
569,2741
569,1036
569,3763
569,122916
569,1196
569,1200
569,1203
569,541
569,2529
569,90769
569,161918
569,377
569,1556
569,2728
569,74458
569,1247
569,6178
569,5418
569,5026
569,67361
569,105653
569,109578
569,2642
569,46972
569,4795
569,1562
569,115727
569,6664
569,3389
569,5244
569,4565
569,47952
569,50147
569,56336
569,63826
569,144522
569,33834
569,80162
569,50445
569,6615
569,73488
569,39400
569,1479
569,54503
569,5300
569,112552
569,94018
569,85056
569,102125
569,104243
569,4270
569,8861
569,8810
569,95796
569,5219
569,55232
569,31424
569,45442
569,6333
569,7802
569,183635
569,114935
569,6874
569,4223
569,87520
569,2986
569,71535
569,160
569,260
569,199
569,1947
569,122882
569,1197
569,63992
569,4353
570,6016
570,7361
570,91500
570,117529
570,187031
570,3578
570,90439
570,127323
570,120799
570,1136
570,2160
570,135133
570,3451
570,750
570,8361
570,58025
570,48774
570,27618
570,39
570,3176
570,86190
570,96084
570,1219
570,1343
570,4816
570,27032
570,4638
570,88140
570,87232
570,3499
570,77364
570,1916
570,2300
570,135518
570,1035
570,100083
570,2872
570,140711
570,3028
570,6732
570,54503
570,114935
570,183635
570,79702
570,4223
570,30825
570,61248
570,61350
570,70336
570,5264
570,8644
570,34048
570,34334
570,74685
570,6178
570,85414
570,112552
570,1247
570,77561
570,101076
570,5349
570,1203
570,780
570,164226
570,1947
570,36509
570,1923
570,1267
570,7714
570,74458
570,199
570,4708
570,49530
570,292
570,1204
570,63992
570,132046
570,1356
570,2916
570,1591
570,849
570,106782
570,60471
570,1544
570,480
570,648
570,89087
570,52722
570,6365
570,6934
570,4795
570,191005
570,122904
570,62383
570,79057
570,75985
570,95875
570,122920
570,100579
570,130490
570,92420
570,149902
570,93563
570,88699
570,8972
570,173145
570,171765
570,3330
570,136800
570,112370
570,186587
570,167370
570,111362
570,169982
570,141544
570,113345
570,135569
570,142509
570,122892
570,130842
570,122906
570,122900
570,122898
570,173291
570,135567
570,4191
570,90769
570,71999
570,2728
570,3638
570,88744
570,296
570,128944
570,91535
570,67197
570,109578
570,105653
570,6245
570,155358
570,189333
570,79695
570,111781
570,105504
570,187595
570,104243
570,102125
570,94018
570,85056
570,90524
570,8796
570,1948
570,3081
570,54771
570,1527
570,6395
570,60684
570,73268
570,8738
570,116823
570,148172
570,293
570,56921
570,5046
570,72378
570,5944
570,6264
570,58297
570,2571
570,10
570,990
570,434
570,95
570,1499
570,1552
570,3082
570,1722
570,547
570,494
570,1370
570,26614
570,4270
570,27865
570,4142
570,34397
570,5479
570,903
570,3032
570,92681
570,91630
570,6852
570,26764
570,49272
570,45186
570,63113
570,5872
570,3623
570,182715
570,6645
570,122918
570,1726
570,7619
570,103228
570,102880
570,95510
570,102445
570,110102
570,101864
570,106487
570,93363
570,106002
570,798
570,136859
570,8118
570,111364
570,57368
570,546
570,7936
570,41569
570,548
570,27683
570,140956
570,172
570,6574
570,379
570,66
570,76
570,3697
570,692
570,1882
570,748
570,160
570,53127
570,169984
570,91660
570,86835
570,95165
570,45499
570,72308
570,4643
570,108188
570,103339
570,87520
570,2835
570,1429
570,43932
570,3204
570,93805
570,87192
570,135137
570,103341
570,69278
570,59615
570,5523
570,3827
570,92198
570,146730
570,85020
570,97470
570,81782
570,149612
570,100737
570,132796
570,122490
570,160730
570,316
570,26085
570,1374
570,1129
570,1127
570,3703
570,121338
570,2600
570,198
570,112852
570,68319
570,67361
570,5026
570,5418
570,6534
570,188301
570,31804
570,1608
570,158966
570,6407
570,96737
570,164881
570,189547
570,111360
570,2524
570,122922
570,2429
570,80363
570,6902
570,117646
570,161918
570,122882
570,122916
570,71254
570,51412
570,8371
571,3028
571,2529
571,3451
571,4795
571,1204
571,1948
571,2300
571,4191
571,49530
571,8796
571,6178
571,7619
571,2728
571,1219
571,6245
571,7714
571,106782
571,3330
571,6852
571,4223
571,121338
571,96084
571,8738
571,26085
571,6407
571,6732
571,3578
571,2160
571,4816
571,7936
571,6639
571,1136
571,1267
571,4708
571,54503
571,1035
571,39
571,107412
571,7085
571,7082
571,147196
571,8385
571,32862
571,4796
571,121342
571,968
571,199
571,2863
571,90439
571,914
571,5802
571,26147
571,1947
571,32917
571,95843
571,4912
571,750
571,7067
571,260
571,4263
571,1951
571,2857
571,1247
571,63992
571,6030
571,2946
571,4394
571,7888
571,1083
571,6480
571,1093
571,3176
571,3468
571,31617
571,52435
571,3461
571,135133
571,3633
571,1025
571,7361
571,2640
571,7024
571,3546
571,1262
571,5799
571,4337
571,2067
571,26084
571,6016
571,112552
571,1916
571,5651
571,1923
571,909
571,41828
571,5801
571,30825
571,74458
571,127052
571,79333
571,2038
571,3499
571,5989
571,1343
571,1198
571,100083
571,26413
571,5247
571,5490
571,98499
571,2924
571,6023
571,2055
571,296
571,2533
571,2531
571,7991
571,2532
571,2530
571,26095
571,74342
571,7122
571,26158
571,26151
571,4438
571,79702
571,2969
571,3073
571,3668
571,2729
571,7184
571,2732
571,3963
571,3604
571,5007
571,7979
571,26195
571,87430
571,4947
571,141400
571,7899
571,5155
571,26399
571,3283
571,4441
571,3769
571,2534
571,5156
571,911
571,8191
571,26285
571,1210
571,903
571,3836
571,2091
571,2034
571,1203
571,7708
571,3032
571,7894
571,2872
571,2716
571,5522
571,2641
571,7394
571,5493
571,5796
571,26152
571,4434
571,135216
571,5965
571,6645
571,3204
571,6808
571,8033
571,2181
571,68597
571,2535
571,2521
571,26184
571,4704
571,104017
571,2528
571,3702
571,3726
571,4440
571,902
571,115149
571,26386
571,2177
571,7107
571,1013
571,34150
571,589
571,3284
571,7720
571,53127
571,6395
571,92348
571,8928
571,2747
571,3654
571,4339
571,2993
571,2949
571,2948
571,2947
571,1007
571,2016
571,628
571,7569
571,3372
571,4687
571,4402
571,3922
571,174737
571,26171
571,174551
571,175781
571,8748
571,4284
571,5004
571,133879
571,6182
571,7051
571,179073
571,3076
571,2870
571,8189
571,142020
571,6578
571,33564
571,6604
571,6581
571,68319
571,56174
571,4799
571,46855
571,31923
571,48516
571,2422
571,8190
571,26242
571,3793
571,7247
571,99114
571,68791
571,1077
571,8427
571,8195
571,1258
571,5497
571,674
571,2468
571,1200
571,5543
571,8500
571,7757
571,84523
571,3030
571,119828
571,5638
571,6584
571,176621
571,680
571,6579
571,6333
571,8477
571,293
571,8894
571,2527
571,53464
571,3959
571,4531
571,4636
571,4630
571,5922
571,7704
571,6095
571,5212
571,147657
571,3444
571,4614
571,7310
571,4568
571,135803
571,60365
571,3062
571,2944
571,8571
571,93114
571,4804
571,4399
571,7312
571,8239
571,6893
571,1010
571,1080
571,2642
571,1101
572,49530
572,3451
572,6016
572,3028
572,3578
572,2300
572,4223
572,1136
572,106782
572,90439
572,2160
572,6178
572,96084
572,1219
572,4795
572,39
572,6732
572,4191
572,4816
572,1204
572,135133
572,1035
572,3330
572,750
572,1267
572,3176
572,7714
572,4708
572,63992
572,1947
572,1247
572,6245
572,199
572,7361
572,8738
572,2728
572,1948
572,1923
572,54503
572,8796
572,6852
572,79702
572,1916
572,112552
572,100083
572,3499
572,7619
572,26085
572,30825
572,121338
572,1343
572,7936
572,74458
572,6407
572,2872
572,2529
572,5989
572,296
572,4912
572,32917
572,95843
572,1203
572,914
572,7082
572,121342
572,32862
572,7085
572,4796
572,107412
572,8385
572,147196
572,7067
572,2863
572,2857
572,903
572,6639
572,26147
572,1951
572,53127
572,31617
572,5802
572,4263
572,1093
572,52435
572,4394
572,7888
572,6030
572,6480
572,1083
572,2946
572,3633
572,3468
572,3461
572,90769
572,628
572,158966
572,1025
572,5799
572,4337
572,2067
572,3546
572,26084
572,3081
572,968
572,1262
572,293
572,79333
572,127052
572,68791
572,5651
572,72998
572,105504
572,5801
572,41828
572,909
572,6023
572,26151
572,7720
572,911
572,48516
572,3284
572,26195
572,7979
572,3948
572,7122
572,26158
572,26095
572,74342
572,3963
572,3604
572,2732
572,3668
572,3073
572,7184
572,2729
572,2969
572,5007
572,8191
572,8033
572,5693
572,3099
572,26347
572,6271
572,134041
572,26236
572,4438
572,6658
572,3244
572,7084
572,26225
572,133712
572,2181
572,1230
572,7708
572,5796
572,7394
572,5493
572,26152
572,46972
572,5247
572,98499
572,2924
572,5490
572,26413
572,31923
572,92348
572,1013
572,6808
572,3836
572,4704
572,26184
572,170945
572,902
572,2468
572,4956
572,2055
572,7247
572,60074
572,1244
572,26429
572,7614
572,1380
572,8190
572,8195
572,26242
572,904
572,2819
572,5120
572,4434
572,1235
572,2764
572,1264
572,60365
572,33564
572,6578
572,8748
572,179073
572,142020
572,3076
572,26171
572,4687
572,6182
572,2870
572,6604
572,5004
572,4402
572,4284
572,7051
572,133879
572,174737
572,174551
572,3922
572,175781
572,8189
572,2947
572,2948
572,2949
572,2993
572,31925
572,924
572,4896
572,176621
572,6584
572,3372
572,4799
572,2747
572,8928
572,7757
572,6581
572,4339
572,3654
572,2406
572,2405
572,46855
572,26285
572,1080
572,68597
572,2521
572,2535
572,6579
572,3030
572,260
572,3676
572,8487
572,680
572,2177
572,7107
572,26386
572,7560
572,3507
572,4399
572,93114
572,8239
572,4804
572,8571
572,7312
572,84523
572,4709
572,141818
572,4914
572,8427
572,1077
572,3462
572,3204
572,3504
572,1292
572,8894
572,8620
572,1010
572,674
572,5497
572,4802
572,8235
572,6893
572,26265
572,2524
572,26313
572,3200
572,1162
572,3363
572,5121
572,141810
572,7414
572,6573
572,2239
572,615
572,3506
572,8391
572,3167
572,124484
572,3359
572,7089
572,3590
572,1333
572,2078
572,2802
572,3584
572,147662
572,7569
572,7245
573,6016
573,3578
573,3451
573,49530
573,1219
573,3028
573,2300
573,1267
573,2160
573,90439
573,96084
573,6178
573,7361
573,6732
573,1035
573,135133
573,4795
573,39
573,1204
573,750
573,199
573,2728
573,3176
573,3330
573,7714
573,1136
573,1947
573,4191
573,6852
573,1948
573,2529
573,4816
573,4708
573,27032
573,4223
573,106782
573,63992
573,1247
573,8796
573,6245
573,1343
573,8738
573,7619
573,26085
573,296
573,1923
573,54503
573,79702
573,1916
573,3499
573,7936
573,121338
573,95843
573,32917
573,74458
573,91500
573,112552
573,6407
573,30825
573,4912
573,1203
573,117529
573,187031
573,3633
573,2872
573,100083
573,903
573,7082
573,7085
573,4796
573,121342
573,8385
573,107412
573,147196
573,32862
573,2857
573,7067
573,31617
573,6639
573,914
573,2863
573,1951
573,1093
573,53127
573,5989
573,52435
573,71999
573,77364
573,3461
573,128944
573,3081
573,4263
573,164226
573,26147
573,127323
573,120799
573,648
573,140711
573,5802
573,968
573,628
573,6030
573,7888
573,2946
573,1083
573,4394
573,6480
573,27618
573,58025
573,8361
573,48774
573,90769
573,3546
573,132046
573,1527
573,86190
573,135518
573,122904
573,191005
573,3468
573,293
573,1429
573,2835
573,85414
573,1025
573,87232
573,88140
573,2067
573,4337
573,5799
573,74685
573,26084
573,780
573,183635
573,114935
573,36509
573,77561
573,101076
573,62383
573,105504
573,546
573,1262
573,4638
573,1356
573,849
573,1591
573,2916
573,72998
573,480
573,1544
573,3638
573,68791
573,92681
573,5349
573,4270
573,6395
573,158966
573,27683
573,173145
573,171765
573,380
573,79333
573,127052
573,911
573,89087
573,70336
573,34048
573,61248
573,61350
573,34334
573,5264
573,8644
573,6645
573,8972
573,60471
573,136859
573,26614
573,117646
573,292
573,167370
573,122900
573,169982
573,130842
573,135567
573,142509
573,135569
573,122892
573,141544
573,136800
573,122906
573,122898
573,111362
573,112370
573,173291
573,113345
573,186587
573,91535
573,4896
573,26151
573,91542
573,55116
573,187595
573,6365
573,6934
573,52722
573,798
573,3032
573,26195
573,7979
573,5523
573,59615
573,3827
573,69278
573,90524
573,122916
573,5651
573,434
573,494
573,1722
573,1370
573,95
573,547
573,1499
573,3082
573,990
573,10
573,1552
573,70
573,8241
573,6812
573,158721
573,93363
573,102445
573,110102
573,102880
573,103228
573,95510
573,106002
573,101864
573,106487
573,5801
573,41828
573,188301
573,67197
573,6023
573,160
573,111364
573,6564
573,6902
573,1726
573,88744
573,2524
573,6333
573,73268
573,548
573,122918
573,2571
573,4980
573,161918
573,60684
573,41569
573,26764
573,54771
573,909
573,48516
573,198
573,31367
573,87520
573,5007
573,46972
573,112852
573,3963
573,3604
573,43932
573,2732
573,3668
573,2969
573,2729
573,7184
573,3073
573,316
573,7369
573,79057
573,130490
573,92420
573,93563
573,95875
573,88699
573,100579
573,149902
573,75985
573,122920
573,182715
573,87192
573,103341
573,93805
573,135137
573,8118
573,2429
573,2625
574,6016
574,90439
574,3578
574,7361
574,2160
574,135133
574,3451
574,1136
574,3499
574,3176
574,750
574,1343
574,4816
574,2872
574,96084
574,100083
574,39
574,1219
574,30825
574,90769
574,4223
574,79702
574,112552
574,1035
574,74458
574,63992
574,1916
574,1203
574,2300
574,4708
574,6732
574,1247
574,1947
574,54503
574,53127
574,3028
574,106782
574,6178
574,199
574,1923
574,49530
574,1267
574,105504
574,7714
574,1204
574,3081
574,3330
574,296
574,4795
574,903
574,4191
574,6245
574,8738
574,170945
574,2728
574,158966
574,628
574,8796
574,1948
574,6852
574,7936
574,293
574,7619
574,3948
574,46972
574,5989
574,26085
574,4912
574,2529
574,121338
574,6407
574,4270
574,95843
574,32917
574,6564
574,68791
574,1951
574,2857
574,27032
574,2863
574,914
574,7067
574,1093
574,32862
574,107412
574,8385
574,121342
574,4796
574,7082
574,7085
574,147196
574,6639
574,31617
574,52435
574,55116
574,36509
574,152077
574,4263
574,26147
574,4896
574,72601
574,6480
574,4394
574,6030
574,2946
574,7888
574,1083
574,60471
574,3461
574,1429
574,2835
574,380
574,5802
574,48774
574,58025
574,8361
574,27618
574,72998
574,6156
574,3633
574,5064
574,8972
574,3468
574,4638
574,4337
574,5799
574,2067
574,3546
574,69278
574,5523
574,3827
574,59615
574,34048
574,70336
574,34334
574,8644
574,61248
574,5264
574,61350
574,1527
574,6934
574,52722
574,6365
574,27865
574,34397
574,5479
574,4142
574,1025
574,26084
574,48678
574,46965
574,72165
574,968
574,91500
574,1262
574,117646
574,69275
574,3623
574,63113
574,49272
574,45186
574,5872
574,7369
574,45442
574,648
574,128944
574,736
574,5349
574,33679
574,57951
574,8968
574,6503
574,122904
574,191005
574,32596
574,76743
574,34520
574,6764
574,6550
574,27426
574,7979
574,26195
574,51545
574,5651
574,92681
574,5459
574,6534
574,66785
574,3624
574,72308
574,4643
574,54771
574,79333
574,127052
574,52287
574,2617
574,7090
574,2600
574,5801
574,41828
574,53519
574,77364
574,40339
574,1499
574,990
574,547
574,1370
574,1552
574,434
574,494
574,3082
574,95
574,10
574,1722
574,4956
574,39400
574,34405
574,117529
574,187031
574,26151
574,87232
574,88140
574,91542
574,31367
574,7360
574,130518
574,86190
574,42015
574,6333
574,70
574,909
574,1356
574,849
574,1591
574,2916
574,552
574,7345
574,34332
574,62383
574,8118
574,2879
574,1517
574,2683
574,7000
574,5378
574,46530
574,836
574,798
574,3604
574,3963
574,127323
574,120799
574,53464
574,4818
574,1544
574,480
574,61132
574,47997
574,48516
574,780
574,911
574,6539
574,136859
574,41569
574,71535
574,5388
574,6882
574,6537
574,63433
574,59315
574,8865
574,60514
574,61210
574,65982
574,6959
574,5171
574,6294
574,6023
574,26614
574,27683
574,7614
574,4800
574,7184
574,2732
574,3073
574,2969
574,2729
574,3668
574,26792
574,2720
574,60684
574,4232
574,67197
574,1801
574,60074
574,5026
574,67361
574,5418
574,101076
574,77561
575,53127
575,3499
575,7361
575,170945
575,90439
575,74458
575,1343
575,2160
575,3176
575,1203
575,135133
575,6016
575,90769
575,1916
575,3081
575,105504
575,112552
575,30825
575,3451
575,100083
575,2872
575,750
575,628
575,63992
575,3578
575,4708
575,4223
575,4816
575,96084
575,39
575,1247
575,54503
575,1219
575,1947
575,106782
575,1035
575,1136
575,158966
575,1923
575,1267
575,199
575,7714
575,6732
575,903
575,2300
575,6178
575,152077
575,3028
575,3330
575,296
575,1204
575,293
575,3948
575,4191
575,6245
575,5989
575,8738
575,49530
575,68791
575,7936
575,4795
575,79702
575,6852
575,8796
575,7619
575,4912
